DBPediaURI;searchwrap_q=Thunderbolt&lang=de&extern=true;searchwrap_q=Thunderbolt&lang=de&extern=true.1;searchwrap_q=Thunderbolt&lang=de&extern=true.10;searchwrap_q=Thunderbolt&lang=de&extern=true.11;searchwrap_q=Thunderbolt&lang=de&extern=true.12;searchwrap_q=Thunderbolt&lang=de&extern=true.13;searchwrap_q=Thunderbolt&lang=de&extern=true.14;searchwrap_q=Thunderbolt&lang=de&extern=true.15;searchwrap_q=Thunderbolt&lang=de&extern=true.16;searchwrap_q=Thunderbolt&lang=de&extern=true.17;searchwrap_q=Thunderbolt&lang=de&extern=true.18;searchwrap_q=Thunderbolt&lang=de&extern=true.19;searchwrap_q=Thunderbolt&lang=de&extern=true.2;searchwrap_q=Thunderbolt&lang=de&extern=true.20;searchwrap_q=Thunderbolt&lang=de&extern=true.21;searchwrap_q=Thunderbolt&lang=de&extern=true.22;searchwrap_q=Thunderbolt&lang=de&extern=true.23;searchwrap_q=Thunderbolt&lang=de&extern=true.24;searchwrap_q=Thunderbolt&lang=de&extern=true.25;searchwrap_q=Thunderbolt&lang=de&extern=true.26;searchwrap_q=Thunderbolt&lang=de&extern=true.27;searchwrap_q=Thunderbolt&lang=de&extern=true.28;searchwrap_q=Thunderbolt&lang=de&extern=true.29;searchwrap_q=Thunderbolt&lang=de&extern=true.3;searchwrap_q=Thunderbolt&lang=de&extern=true.30;searchwrap_q=Thunderbolt&lang=de&extern=true.31;searchwrap_q=Thunderbolt&lang=de&extern=true.32;searchwrap_q=Thunderbolt&lang=de&extern=true.33;searchwrap_q=Thunderbolt&lang=de&extern=true.34;searchwrap_q=Thunderbolt&lang=de&extern=true.35;searchwrap_q=Thunderbolt&lang=de&extern=true.36;searchwrap_q=Thunderbolt&lang=de&extern=true.37;searchwrap_q=Thunderbolt&lang=de&extern=true.38;searchwrap_q=Thunderbolt&lang=de&extern=true.39;searchwrap_q=Thunderbolt&lang=de&extern=true.4;searchwrap_q=Thunderbolt&lang=de&extern=true.40;searchwrap_q=Thunderbolt&lang=de&extern=true.41;searchwrap_q=Thunderbolt&lang=de&extern=true.42;searchwrap_q=Thunderbolt&lang=de&extern=true.43;searchwrap_q=Thunderbolt&lang=de&extern=true.44;searchwrap_q=Thunderbolt&lang=de&extern=true.45;searchwrap_q=Thunderbolt&lang=de&extern=true.46;searchwrap_q=Thunderbolt&lang=de&extern=true.47;searchwrap_q=Thunderbolt&lang=de&extern=true.5;searchwrap_q=Thunderbolt&lang=de&extern=true.6;searchwrap_q=Thunderbolt&lang=de&extern=true.7;searchwrap_q=Thunderbolt&lang=de&extern=true.8;searchwrap_q=Thunderbolt&lang=de&extern=true.9;
http://de.dbpedia.org/resource/adobe_photoshop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/dell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/apple_macbook;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Oracle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Apple_TV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/QuickTime;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Apple_MacBook_Air;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Mac_OS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Aktualisierung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Original_Equipment_Manufacturer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Vodafone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/ITUNES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Upgrade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/netbook;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/App_Store;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/The_Times;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Prozessor_(Hardware);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Asus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Xbox;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/ASUS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Toshiba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/headset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/sabotage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/SD_Memory_Card;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/GTK+;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Taiwan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/best_buy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Integrierter_Schaltkreis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Widget;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Hub_(Netzwerk);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/APPLE_MACBOOK_PRO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/CNet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Secure_Shell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/MPEG-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Pikachu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Apple_Macbook;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Universal_Mobile_Telecommunications_System;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Solid_State_Drive;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/amd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Avid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/IP-Telefonie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Phishing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Vereinigtes_Königreich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Instant_Messaging;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Bildlauf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Software_Development_Kit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Chief_Executive_Officer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/CeBIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Intranet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Router;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Cloud_Computing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Internet_Message_Access_Protocol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Programmfehler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Compute_Unified_Device_Architecture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Firewall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Duplex_(Nachrichtentechnik);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/FIREWIRE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/Paypal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2,083333333
http://de.dbpedia.org/resource/smartphone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2,083333333
http://de.dbpedia.org/resource/touchscreen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2,083333333
http://de.dbpedia.org/resource/Kennwort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2,083333333
http://de.dbpedia.org/resource/server;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2,083333333
http://de.dbpedia.org/resource/ZIP_(Dateiformat);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2,083333333
http://de.dbpedia.org/resource/itunes_store;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,083333333
http://de.dbpedia.org/resource/Digitaler_Signalprozessor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,083333333
http://de.dbpedia.org/resource/INTEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,083333333
http://de.dbpedia.org/resource/Informationstechnik;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,083333333
